id,age_asvab,hgc_mom,hgc_dad,asvab_general_sci,asvab_arith_reasoning,asvab_word_know,asvab_para_comp,asvab_nmbr_oper,asvab_coding_speed,asvab_autoshop_info,asvab_math_know,asvab_mech_comp,asvab_electr_info,abl_social
1788,16,12,12,49.455357,59.156311,52.406136,54.356766,53.308014,53.8382,58.688766,52.049904,68.276077,50.757961,-.13734712
1790,19,13,15,62.458496,51.843353,57.976532,57.286331,40.241314,51.803143,61.889996,44.578781,63.399925,60.9828,-.93409705
1791,19,12,12,58.458496,52.843353,44.976532,57.286331,45.241314,49.803143,64.889992,56.578781,57.399925,57.9828,.32606637
1792,17,12,12,60,61,57,56,52,54,62,60,63,58,1.109827
1793,17,12,12,48,50,59,53,52,41,49,51,48,53,1.5583234
1796,19,12,14,34.458496,51.843353,45.976532,51.286331,59.241314,49.803143,36.889996,41.578781,36.399925,36.9828,-.27921841
1797,17,12,11,52,47,56,50,53,53,51,48,46,53,.077915013
1798,18,13,14,59.517006,53.687374,55.261105,58.165054,48.670517,43.582207,38.905636,62.424412,52.52766,45.182442,-.081038892
1799,17,13,12,44,50,44,50,53,52,40,46,42,44,-.18606788
1802,16,12,16,67.455353,62.156311,53.406136,51.356766,53.308014,42.8382,63.688766,60.049904,66.276077,61.757961,-.67116886
1803,19,12,17,52.458496,51.843353,54.976532,51.286331,60.241314,45.803143,41.889996,60.578781,46.399925,36.9828,-.15816145
1805,16,,17,55.455357,52.156311,47.406136,57.356766,47.308014,44.8382,49.688766,51.049904,43.276081,43.757961,-.052021638
1810,17,12,12,56,49,48,53,59,49,62,43,52,49,1.3162096
1816,19,9,,40.458496,32.843353,34.976532,39.286331,59.241314,52.803143,36.889996,39.578781,35.399925,31.9828,.24074088
1817,16,9,,43.455357,44.156311,48.406136,54.356766,55.308014,40.8382,49.688766,43.049904,49.276081,50.757961,.55326307
1818,18,9,,35.517006,34.687374,27.261103,28.165054,45.670517,43.582207,35.905636,39.424412,39.52766,31.182442,-1.0852259
1819,18,10,11,45.517006,60.687374,53.261105,58.165054,60.670517,56.582207,58.905636,56.424412,64.527664,45.182442,.4527829
1822,17,4,8,32,35,29,26,29,25,33,44,37,34,-.35671878
1823,16,,8,45.455357,39.156311,36.406136,36.356766,35.308014,38.8382,36.688766,38.049904,39.276081,35.757961,-.18694107
1827,18,8,,51.517006,57.687374,49.261105,43.165054,53.670517,39.582207,58.905636,43.424412,56.52766,45.182442,-.0095758736
1830,19,10,6,38.458496,32.843353,44.976532,36.286331,37.241314,38.803143,37.889996,35.578781,44.399925,43.9828,-1.0690166
1832,17,11,6,32,36,39,44,53,56,35,38,35,32,.077915013
1836,17,2,0,52,50,47,44,62,58,51,54,53,51,1.3162096
1841,19,12,13,48.458496,63.843353,57.976532,60.286331,48.241314,57.803143,54.889996,58.578781,48.399925,43.9828,-.086698458
1842,19,16,16,52.458496,47.843353,58.976532,57.286331,49.241314,52.803143,48.889996,46.578781,55.399925,57.9828,.083952442
1849,16,11,15,43.455357,52.156311,44.406136,42.356766,56.308014,51.8382,40.688766,52.049904,41.276081,38.757961,.91643393
1852,18,16,12,53.517006,63.687374,56.261105,58.165054,56.670517,59.582207,47.905636,65.424408,51.52766,45.182442,-.031444907
1854,17,12,13,46,64,55,53,62,57,53,62,61,49,-.28525579
1855,19,12,,40.458496,34.843353,44.976532,30.286331,44.241314,33.803143,43.889996,35.578781,35.399925,36.9828,.73883122
1856,18,12,16,57.517006,56.687374,59.261105,58.165054,51.670517,63.582207,51.905636,59.424412,66.527664,59.182442,1.143393
1864,19,9,,34.458496,36.843353,38.976532,42.286331,47.241314,49.803143,41.889996,42.578781,44.399925,43.9828,.083952442
1867,18,10,12,63.517006,60.687374,58.261105,58.165054,53.670517,33.582207,65.905632,61.424412,62.52766,67.182442,-.2735588
1869,17,12,12,52,46,48,35,51,42,53,35,44,46,.26242849
1873,17,8,8,42,39,42,32,40,42,62,37,38,39,-.59883267
1879,17,12,8,62,49,61,59,53,64,51,58,40,53,.90344465
1881,19,12,12,44.458496,45.843353,47.976532,36.286331,48.241314,48.803143,59.889996,52.578781,55.399925,57.9828,-.19389291
1883,17,12,12,46,53,51,50,50,49,42,48,44,53,-.51350719
1884,17,12,12,48,40,52,53,58,54,40,38,35,37,-.59883267
1889,18,8,9,47.517006,46.687374,51.261105,49.165054,44.670517,56.582207,37.905636,43.424412,51.52766,55.182442,.0042865872
1890,17,8,9,44,35,33,44,37,46,44,35,35,46,-.37058127
1894,18,12,14,45.517006,44.687374,41.261105,55.165054,54.670517,48.582207,53.905636,50.424412,51.52766,55.182442,-.77164906
1902,16,12,12,49.455357,51.156311,51.406136,51.356766,53.308014,45.8382,38.688766,40.049904,39.276081,47.757961,-.41519246
1904,19,11,11,52.458496,60.843353,52.976532,60.286331,60.241314,57.803143,50.889996,63.578781,50.399925,53.9828,-1.346862
1905,16,11,11,51.455357,51.156311,47.406136,51.356766,60.308014,57.8382,47.688766,58.049904,49.276081,47.757961,-.016290165
1911,18,12,10,61.517006,52.687374,54.261105,52.165054,52.670517,30.582209,62.905636,59.424412,62.52766,64.182442,.053880543
1912,19,10,12,38.458496,40.843353,52.976532,45.286331,52.241314,50.803143,39.889996,52.578781,50.399925,43.9828,-.2434869
1913,16,10,12,39.455357,47.156311,48.406136,42.356766,52.308014,52.8382,41.688766,43.049904,49.276081,35.757961,-.13734712
1916,18,16,16,57.517006,53.687374,56.261105,43.165054,50.670517,54.582207,46.905636,56.424412,51.52766,52.182442,.73062831
1917,19,12,12,40.458496,51.843353,25.97653,42.286331,29.241314,37.803143,37.889996,42.578781,48.399925,43.9828,-.60665774
1919,17,12,12,46,49,48,50,41,34,48,54,53,46,.36962292
1920,16,13,16,43.455357,58.156311,49.406136,39.356766,53.308014,59.8382,43.688766,55.049904,36.276081,40.757961,-.42905501
1922,19,12,12,48.458496,43.843353,45.976532,54.286331,51.241314,47.803143,45.889996,53.578781,48.399925,39.9828,-.25734937
1924,17,11,16,44,45,46,47,53,55,42,51,52,37,.36962292
1925,19,12,12,52.458496,57.843353,51.976532,54.286331,60.241314,55.803143,59.889996,52.578781,61.399925,57.9828,.39752936
1927,19,12,10,44.458496,47.843353,41.976532,57.286331,59.241314,53.803143,37.889996,46.578781,51.399925,39.9828,-.2434869
1930,19,12,12,62.458496,64.843353,53.976532,57.286331,55.241314,55.803143,48.889996,63.578781,53.399925,55.9828,.77456272
1931,18,10,,53.517006,37.687374,56.261105,37.165054,45.670517,48.582207,64.905632,42.424412,51.52766,57.182442,.56255764
1932,17,10,,36,42,46,50,52,46,44,38,46,49,
1934,18,11,,53.517006,64.687378,56.261105,58.165054,60.670517,70.582207,46.905636,61.424412,45.52766,55.182442,-.2735588
1938,18,12,12,39.517006,58.687374,54.261105,49.165054,47.670517,29.582209,37.905636,59.424412,45.52766,38.182442,-1.0990884
1947,19,10,10,48.458496,44.843353,47.976532,48.286331,50.241314,53.803143,50.889996,42.578781,38.399925,41.9828,-1.1900735
1948,17,11,12,50,51,51,56,44,44,46,55,46,44,-1.8371272
1952,16,12,15,57.455357,48.156311,49.406136,45.356766,52.308014,48.8382,59.688766,44.049904,64.276077,52.757961,1.0870849
1953,16,18,12,61.455357,62.156311,58.406136,57.356766,54.308014,52.8382,40.688766,60.049904,60.276081,52.757961,-.065884158
1954,19,16,16,60.458496,56.843353,58.976532,57.286331,60.241314,66.803146,52.889996,56.578781,53.399925,53.9828,-.53519475
1955,18,12,16,59.517006,60.687374,60.261105,49.165054,53.670517,47.582207,53.905636,61.424412,58.52766,62.182442,.73062831
1960,17,8,9,44,47,50,56,54,54,40,46,46,46,-.64842665
1963,19,12,12,52.458496,53.843353,52.976532,51.286331,60.241314,60.803143,48.889996,56.578781,61.399925,53.9828,1.2230589
1966,19,17,14,66.458496,56.843353,56.976532,57.286331,50.241314,49.803143,59.889996,61.578781,68.399925,60.9828,-.12242995
1967,18,17,14,37.517006,49.687374,47.261105,58.165054,40.670517,49.582207,40.905636,43.424412,52.52766,38.182442,-1.1705514
1968,17,12,12,52,45,51,47,54,36,42,44,42,42,-.42818177
1969,16,12,12,49.455357,52.156311,53.406136,57.356766,50.308014,48.8382,40.688766,44.049904,49.276081,47.757961,.96602792
1971,16,12,14,55.455357,48.156311,53.406136,39.356766,46.308014,36.8382,56.688766,55.049904,60.276081,57.757961,-.50051796
1972,16,,14,59.455357,43.156311,60.406136,51.356766,57.308014,45.8382,38.688766,57.049904,41.276081,50.757961,.033303782
1974,19,12,15,58.458496,64.843353,58.976532,57.286331,57.241314,57.803143,48.889996,66.578781,59.399925,53.9828,.24074088
1975,16,12,12,55.455357,48.156311,57.406136,63.356766,53.308014,46.8382,63.688766,57.049904,54.276081,64.757957,-.7922259
1976,18,9,8,55.517006,44.687374,51.261105,61.165054,50.670517,47.582207,49.905636,48.424412,58.52766,64.182442,.65916532
1977,18,12,12,53.517006,45.687374,50.261105,31.165054,37.670517,42.582207,60.905636,45.424412,52.52766,64.182442,.70875931
1985,18,12,16,47.517006,38.687374,53.261105,58.165054,58.670517,56.582207,44.905636,50.424412,45.52766,45.182442,-1.0990884
1986,17,12,12,52,53,52,56,62,55,42,52,50,39,.54027385
1989,17,17,17,44,45,44,47,57,49,53,51,50,49,-.97586596
1991,18,12,4,35.517006,34.687374,43.261105,25.165054,28.670517,37.582207,46.905636,40.424412,49.52766,43.182442,.0042865872
1992,17,12,3,42,39,37,44,42,48,42,43,52,39,-.18606788
1995,19,12,15,44.458496,49.843353,43.976532,42.286331,50.241314,32.803143,37.889996,38.578781,48.399925,36.9828,-.98369104
1999,17,16,14,58,51,57,50,49,48,40,60,44,46,.66133076
2001,18,12,12,25.517008,34.687374,20.261103,19.165054,25.670517,29.582209,29.905636,36.424412,30.527662,43.182442,.50237691
2002,19,12,12,42.458496,44.843353,45.976532,51.286331,46.241314,47.803143,43.889996,36.578781,38.399925,36.9828,.49671727
2005,16,12,16,65.455353,59.156311,60.406136,54.356766,59.308014,35.8382,58.688766,63.049904,62.276081,57.757961,.23968624
2006,18,16,12,49.517006,56.687374,58.261105,58.165054,50.670517,38.582207,47.905636,53.424412,41.52766,33.182442,.21066901
2007,18,12,12,63.517006,58.687374,54.261105,58.165054,57.670517,54.582207,56.905636,62.424412,64.527664,64.182442,.91514176
2008,19,12,16,50.458496,51.843353,53.976532,60.286331,40.241314,41.803143,45.889996,49.578781,51.399925,50.9828,-1.5532444
2009,16,12,16,51.455357,47.156311,53.406136,60.356766,51.308014,38.8382,43.688766,48.049904,58.276081,45.757961,-.57198101
2016,19,14,16,50.458496,53.843353,48.976532,60.286331,53.241314,42.803143,37.889996,52.578781,42.399925,39.9828,-.41413781
2017,17,12,,36,39,46,41,53,56,37,43,40,37,-1.1326544
2019,19,12,11,56.458496,59.843353,56.976532,57.286331,50.241314,51.803143,61.889996,53.578781,59.399925,53.9828,1.1377336
2020,16,12,11,41.455357,37.156311,43.406136,45.356766,40.308014,45.8382,59.688766,41.049904,60.276081,54.757961,.19009225
2022,16,12,12,41.455357,43.156311,36.406136,42.356766,42.308014,38.8382,56.688766,43.049904,38.276081,40.757961,.88070244
2031,17,12,14,34,35,21,29,31,28,35,37,35,42,.056046039
2033,17,12,12,52,59,50,56,62,62,48,46,44,42,.21283448
2035,17,11,9,48,47,57,59,55,52,37,54,46,44,-.15033635
2037,18,17,12,55.517006,54.687374,59.261105,61.165054,60.670517,58.582207,42.905636,54.424412,49.52766,57.182442,-.65059215
2038,18,13,17,67.517006,63.687374,55.261105,61.165054,55.670517,58.582207,53.905636,67.424408,64.527664,50.182442,.98660463
2040,18,12,12,51.517006,57.687374,56.261105,61.165054,47.670517,45.582207,44.905636,48.424412,56.52766,59.182442,-.47994122
2041,17,12,12,54,51,56,56,40,47,55,49,57,60,.41921687
2042,19,16,20,50.458496,56.843353,57.976532,57.286331,59.241314,45.803143,45.889996,64.578781,61.399925,57.9828,.24074088
2045,16,13,8,45.455357,44.156311,44.406136,48.356766,43.308014,41.8382,45.688766,52.049904,53.276081,50.757961,-1.0839337
2046,16,13,12,39.455357,40.156311,38.406136,33.356766,43.308014,47.8382,41.688766,38.049904,43.276081,38.757961,-.50051796
2049,18,12,8,57.517006,64.687378,53.261105,55.165054,55.670517,37.582207,40.905636,65.424408,54.52766,38.182442,.089612037
2051,16,12,7,37.455357,39.156311,38.406136,30.356766,42.308014,42.8382,43.688766,33.049904,39.276081,35.757961,-1.5681615
2057,18,12,12,51.517006,39.687374,47.261105,46.165054,39.670517,39.582207,40.905636,39.424412,45.52766,45.182442,.0042865872
2058,18,9,12,61.517006,56.687374,54.261105,58.165054,52.670517,53.582207,49.905636,54.424412,56.52766,45.182442,-.39461577
2059,17,,13,42,35,35,35,39,38,40,40,42,51,-.94013453
2060,16,12,13,49.455357,51.156311,42.406136,48.356766,55.308014,53.8382,50.688766,52.049904,56.276081,47.757961,-1.2049906
2061,19,11,12,56.458496,63.843353,52.976532,57.286331,60.241314,59.803143,50.889996,56.578781,55.399925,53.9828,.13354643
2062,18,11,12,45.517006,48.687374,41.261105,49.165054,59.670517,61.582207,40.905636,43.424412,51.52766,29.182442,-1.5475849
2063,18,12,,31.517008,46.687374,43.261105,52.165054,51.670517,57.582207,42.905636,47.424412,43.52766,41.182442,1.0223361
2066,18,10,4,29.517008,38.687374,40.261105,49.165054,33.670517,45.582207,33.905636,39.424412,30.527662,33.182442,-.15250185
2067,18,12,12,47.517006,57.687374,41.261105,49.165054,42.670517,45.582207,65.905632,48.424412,60.52766,48.182442,-.46607873
2068,19,15,16,54.458496,48.843353,47.976532,51.286331,53.241314,53.803143,46.889996,55.578781,59.399925,48.9828,-.57092625
2069,17,14,16,64,64,60,56,57,51,57,66,67,63,1.3162096
2071,18,12,9,41.517006,57.687374,54.261105,58.165054,57.670517,63.582207,42.905636,57.424412,45.52766,50.182442,-.51567268
2072,17,12,9,58,66,50,59,62,63,48,63,55,51,-1.2894429
2074,19,12,10,48.458496,51.843353,54.976532,54.286331,59.241314,63.803143,45.889996,61.578781,59.399925,55.9828,.31220394
2078,17,5,6,26,34,25,20,20,25,28,35,35,34,-.81580192
2082,17,11,11,50,51,55,56,56,51,49,43,42,56,-.63456416
2085,16,12,12,51.455357,65.156311,49.406136,36.356766,46.308014,46.8382,58.688766,54.049904,53.276081,57.757961,-.29413554
2088,19,12,12,32.458496,55.843353,48.976532,48.286331,60.241314,56.803143,41.889996,60.578781,42.399925,46.9828,-.36454383
2089,18,12,12,39.517006,37.687374,40.261105,40.165054,51.670517,44.582207,49.905636,40.424412,49.52766,43.182442,-.77164906
2090,16,12,12,43.455357,43.156311,36.406136,33.356766,49.308014,43.8382,50.688766,43.049904,53.276081,40.757961,-.17307861
2092,16,11,5,35.455357,39.156311,39.406136,21.356766,44.308014,41.8382,40.688766,40.049904,43.276081,35.757961,-.58584344
2098,19,,12,30.458494,36.843353,32.976532,39.286331,59.241314,62.803143,37.889996,46.578781,36.399925,39.9828,-1.1047481
2099,18,12,12,47.517006,45.687374,42.261105,49.165054,51.670517,56.582207,37.905636,37.424412,47.52766,38.182442,.28213197
2107,19,12,12,48.458496,62.843353,49.976532,51.286331,60.241314,55.803143,55.889996,64.578781,61.399925,43.9828,-1.4817814
2109,18,12,14,45.517006,53.687374,51.261105,40.165054,59.670517,52.582207,58.905636,53.424412,56.52766,41.182442,-.96416897
2110,17,14,14,62,65,56,56,62,54,51,63,61,60,-.065010935
2111,16,12,14,61.455357,62.156311,53.406136,60.356766,61.308014,51.8382,54.688766,55.049904,60.276081,54.757961,.91643393
2113,18,10,12,57.517006,65.687378,58.261105,61.165054,60.670517,60.582207,60.905636,64.424408,64.527664,59.182442,.29599443
2116,19,12,12,38.458496,33.843353,40.976532,42.286331,39.241314,45.803143,43.889996,38.578781,36.399925,39.9828,-.25734937
2118,19,12,12,52.458496,38.843353,38.976532,54.286331,42.241314,48.803143,43.889996,41.578781,40.399925,34.9828,-.77730864
2120,17,12,12,40,42,54,53,53,48,35,44,46,49,.020314574
2123,19,12,16,52.458496,47.843353,49.976532,54.286331,51.241314,54.803143,46.889996,52.578781,38.399925,46.9828,.048221007
2124,16,12,16,59.455357,54.156311,55.406136,60.356766,52.308014,50.8382,41.688766,58.049904,49.276081,50.757961,.89456493
2125,19,12,8,56.458496,45.843353,54.976532,48.286331,60.241314,48.803143,43.889996,39.578781,51.399925,48.9828,-1.396456
2127,19,12,,36.458496,41.843353,31.97653,36.286331,36.241314,32.803143,52.889996,41.578781,51.399925,48.9828,-.29308087
2128,17,12,8,34,34,34,47,42,50,39,37,37,42,-.11460488
2130,19,8,12,44.458496,51.843353,51.976532,48.286331,45.241314,47.803143,37.889996,44.578781,51.399925,39.9828,-.89836562
2132,17,11,13,40,57,44,53,58,56,44,48,46,51,-.23566183
2133,19,12,12,44.458496,56.843353,44.976532,48.286331,51.241314,49.803143,43.889996,49.578781,44.399925,39.9828,1.4651729
2135,18,10,8,53.517006,42.687374,40.261105,22.165054,33.670517,27.582209,49.905636,42.424412,60.52766,52.182442,.13920605
2138,18,12,16,41.517006,46.687374,58.261105,52.165054,50.670517,46.582207,51.905636,56.424412,49.52766,48.182442,-.52953517
2140,17,12,12,44,49,43,41,62,59,48,46,48,42,-.44204423
2141,16,12,12,41.455357,36.156311,48.406136,36.356766,51.308014,47.8382,41.688766,35.049904,47.276081,43.757961,.67432004
2143,19,11,12,56.458496,45.843353,47.976532,48.286331,39.241314,41.803143,61.889996,41.578781,55.399925,57.9828,-1.467919
2147,19,12,13,64.458496,62.843353,54.976532,54.286331,59.241314,51.803143,54.889996,60.578781,55.399925,57.9828,-.2434869
2148,18,18,18,65.517006,41.687374,60.261105,55.165054,42.670517,45.582207,44.905636,45.424412,45.52766,62.182442,.65916532
2149,17,,18,66,58,59,59,53,50,64,52,61,65,.0064520612
2150,18,12,12,41.517006,35.687374,50.261105,40.165054,39.670517,48.582207,38.905636,37.424412,39.52766,36.182442,.65916532
2151,17,12,12,58,59,56,56,51,53,62,58,65,58,.36962292
2153,18,8,8,47.517006,48.687374,46.261105,46.165054,51.670517,52.582207,40.905636,48.424412,45.52766,43.182442,-1.184414
2156,16,16,9,45.455357,47.156311,43.406136,60.356766,49.308014,43.8382,43.688766,44.049904,41.276081,35.757961,-.065884158
2167,18,12,16,43.517006,44.687374,42.261105,49.165054,55.670517,63.582207,42.905636,48.424412,41.52766,38.182442,-1.13482
2169,19,12,12,64.458496,49.843353,52.976532,57.286331,51.241314,32.803143,55.889996,52.578781,51.399925,55.9828,.81029409
2170,18,12,12,61.517006,52.687374,50.261105,58.165054,56.670517,43.582207,64.905632,64.424408,56.52766,59.182442,-.89270598
2171,19,12,12,44.458496,36.843353,43.976532,48.286331,29.241314,38.803143,54.889996,36.578781,42.399925,48.9828,1.6715552
2172,17,13,9,48,50,44,50,53,43,46,40,44,39,-.11460488
2174,18,3,,43.517006,49.687374,43.261105,46.165054,48.670517,42.582207,47.905636,37.424412,51.52766,45.182442,-.89270598
2176,19,12,12,54.458496,41.843353,53.976532,54.286331,52.241314,60.803143,41.889996,36.578781,51.399925,46.9828,.20500939
2180,19,3,8,46.458496,48.843353,43.976532,54.286331,40.241314,41.803143,59.889996,44.578781,55.399925,48.9828,-.65625173
2181,17,6,8,44,46,55,53,37,35,33,48,42,51,-.8905406
2182,19,11,10,50.458496,55.843353,54.976532,57.286331,59.241314,53.803143,52.889996,44.578781,61.399925,48.9828,.10582148
2185,18,16,16,51.517006,49.687374,47.261105,52.165054,60.670517,61.582207,58.905636,53.424412,62.52766,62.182442,.38131991
2187,19,12,14,50.458496,44.843353,49.976532,39.286331,44.241314,47.803143,59.889996,47.578781,57.399925,48.9828,-.89836562
2188,16,12,14,37.455357,44.156311,42.406136,39.356766,52.308014,55.8382,47.688766,33.049904,54.276081,40.757961,-1.4471045
2189,18,12,13,45.517006,50.687374,53.261105,61.165054,52.670517,45.582207,44.905636,61.424412,62.52766,55.182442,.50237691
2197,17,12,,36,38,26,32,20,25,39,40,37,32,-.64842665
2200,16,12,16,59.455357,65.156311,58.406136,60.356766,51.308014,59.8382,58.688766,66.049904,54.276081,50.757961,.75964546
2202,18,12,12,57.517006,58.687374,54.261105,52.165054,52.670517,51.582207,47.905636,65.424408,54.52766,50.182442,-.067176402
2203,19,12,9,42.458496,47.843353,44.976532,33.286331,52.241314,47.803143,36.889996,41.578781,35.399925,31.9828,-.57092625
2204,19,7,12,56.458496,56.843353,52.976532,51.286331,48.241314,47.803143,39.889996,47.578781,55.399925,46.9828,-.5490573
2205,19,12,13,48.458496,53.843353,44.976532,42.286331,57.241314,53.803143,39.889996,56.578781,44.399925,46.9828,-1.2753991
2207,17,11,12,46,58,56,53,62,42,53,46,42,56,-.8905406
2208,18,12,12,49.517006,45.687374,41.261105,46.165054,34.670517,33.582207,40.905636,34.424412,51.52766,48.182442,-.2735588
2209,17,12,12,44,40,41,35,35,30,39,41,55,39,-.56310117
2210,16,12,12,35.455357,39.156311,36.406136,45.356766,58.308014,52.8382,40.688766,43.049904,39.276081,31.757961,-.016290165
2211,19,11,12,36.458496,37.843353,32.976532,45.286331,46.241314,53.803143,32.889996,38.578781,36.399925,36.9828,-.9479596
